SUBMOSTRA;DL;DE;F/MAX;F/DEP;F/ID;M/MAX
618;0;0,0;0;0;0;8;
619;0;0,0;0;0;0;0;
620;0;0,0;0;0;0;0;
621;0;0,0;0;0;0;0;
622;0;0,0;0;0;0;11;
623;0;0,0;0;0;0;0;
624;2;0,06451613;0;1;0;2;
625;0;0,0;0;0;0;9;
626;0;0,0;0;0;0;0;
627;0;0,0;0;0;0;0;
628;0;0,0;0;0;0;6;
629;18;0,2195122;18;0;0;15;
630;0;0,0;0;0;0;3;
631;0;0,0;0;0;0;0;
632;0;0,0;0;0;0;0;
633;0;0,0;0;0;0;2;
634;0;0,0;0;0;0;0;
635;0;0,0;0;0;0;0;
636;0;0,0;0;0;0;5;
637;0;0,0;0;0;0;14;
638;0;0,0;0;0;0;1;
639;0;0,0;0;0;0;25;
640;1;0,030303031;0;0;1;5;
641;0;0,0;0;0;0;0;
642;0;0,0;0;0;0;12;
643;0;0,0;0;0;0;22;
644;0;0,0;0;0;0;0;
645;0;0,0;0;0;0;35;
646;0;0,0;0;0;0;0;
647;0;0,0;0;0;0;0;
648;0;0,0;0;0;0;0;
649;2;0,041666668;0;0;2;14;
650;0;0,0;0;0;0;0;
651;1;0,022727273;0;1;0;25;
652;2;0,044444446;2;0;0;1;
653;0;0,0;0;0;0;4;
654;0;0,0;0;0;0;2;
655;0;0,0;0;0;0;0;
656;2;0,0625;0;1;0;3;
657;0;0,0;0;0;0;18;
658;3;0,05882353;0;2;0;16;
659;0;0,0;0;0;0;0;
660;1;0,018181818;0;0;1;31;
661;0;0,0;0;0;0;20;
662;0;0,0;0;0;0;12;
663;0;0,0;0;0;0;8;
664;0;0,0;0;0;0;8;
665;0;0,0;0;0;0;5;
666;5;0,083333336;5;0;0;1;
667;7;0,19444445;7;0;0;1;
668;0;0,0;0;0;0;1;
669;0;0,0;0;0;0;7;
670;0;0,0;0;0;0;7;
671;0;0,0;0;0;0;0;
672;2;0,048780486;0;1;0;11;
673;0;0,0;0;0;0;1;
674;0;0,0;0;0;0;7;
675;0;0,0;0;0;0;14;
676;3;0,07317073;3;0;0;7;
677;0;0,0;0;0;0;0;
678;0;0,0;0;0;0;22;
679;0;0,0;0;0;0;36;
680;3;0,08571429;0;3;0;0;
681;0;0,0;0;0;0;10;
682;0;0,0;0;0;0;0;
683;0;0,0;0;0;0;0;
684;0;0,0;0;0;0;17;
685;0;0,0;0;0;0;0;
686;0;0,0;0;0;0;7;
687;0;0,0;0;0;0;0;
688;0;0,0;0;0;0;6;
689;0;0,0;0;0;0;0;
690;0;0,0;0;0;0;28;
691;0;0,0;0;0;0;5;
692;0;0,0;0;0;0;7;
693;0;0,0;0;0;0;23;
694;0;0,0;0;0;0;27;
695;0;0,0;0;0;0;0;
696;1;0,033333335;0;0;1;3;
697;0;0,0;0;0;0;6;
698;0;0,0;0;0;0;28;
699;0;0,0;0;0;0;27;
700;0;0,0;0;0;0;3;
701;0;0,0;0;0;0;0;
702;0;0,0;0;0;0;14;
703;0;0,0;0;0;0;34;
704;0;0,0;0;0;0;19;
705;0;0,0;0;0;0;0;
706;0;0,0;0;0;0;0;
707;0;0,0;0;0;0;0;
708;0;0,0;0;0;0;15;
709;0;0,0;0;0;0;1;
710;0;0,0;0;0;0;0;
711;0;0,0;0;0;0;31;
712;0;0,0;0;0;0;1;
713;0;0,0;0;0;0;13;
714;0;0,0;0;0;0;0;
715;0;0,0;0;0;0;16;
716;0;0,0;0;0;0;0;
717;0;0,0;0;0;0;0;
718;18;0,225;18;0;0;27;
719;12;0,19672132;12;0;0;17;
720;0;0,0;0;0;0;0;
721;0;0,0;0;0;0;0;
722;0;0,0;0;0;0;0;
723;0;0,0;0;0;0;4;
724;0;0,0;0;0;0;0;
725;0;0,0;0;0;0;19;
726;0;0,0;0;0;0;0;
727;0;0,0;0;0;0;0;
728;0;0,0;0;0;0;0;
729;0;0,0;0;0;0;0;
730;0;0,0;0;0;0;0;
731;0;0,0;0;0;0;0;
732;0;0,0;0;0;0;9;
733;10;0,23809524;8;0;0;6;
734;0;0,0;0;0;0;8;
735;0;0,0;0;0;0;0;
736;7;0,15555556;7;0;0;18;
737;0;0,0;0;0;0;0;
738;1;0,01724138;0;1;0;1;
739;0;0,0;0;0;0;0;
740;0;0,0;0;0;0;26;
741;0;0,0;0;0;0;13;
742;2;0,054054055;0;1;0;6;
743;0;0,0;0;0;0;8;
744;3;0,125;3;0;0;0;
745;0;0,0;0;0;0;0;
746;0;0,0;0;0;0;26;
747;3;0,050847456;3;0;0;22;
748;2;0,04761905;0;1;0;11;
749;0;0,0;0;0;0;3;
750;0;0,0;0;0;0;19;
751;2;0,33333334;2;0;0;0;
752;0;0,0;0;0;0;34;
753;0;0,0;0;0;0;15;
754;2;0,03125;0;1;0;38;
755;0;0,0;0;0;0;0;
756;0;0,0;0;0;0;21;
757;0;0,0;0;0;0;0;
758;3;0,0882353;3;0;0;4;
759;5;0,2;5;0;0;0;
760;0;0,0;0;0;0;15;
761;6;0,13333334;6;0;0;4;
762;8;0,15384616;8;0;0;14;
763;13;0,26;13;0;0;19;
764;0;0,0;0;0;0;11;
765;0;0,0;0;0;0;0;
766;0;0,0;0;0;0;0;
767;0;0,0;0;0;0;27;
768;1;0,05;1;0;0;0;
769;0;0,0;0;0;0;0;
770;0;0,0;0;0;0;0;
771;0;0,0;0;0;0;0;
772;0;0,0;0;0;0;0;
773;3;0,04918033;3;0;0;35;
774;0;0,0;0;0;0;0;
775;0;0,0;0;0;0;0;
776;0;0,0;0;0;0;1;
777;0;0,0;0;0;0;0;
778;0;0,0;0;0;0;14;
779;0;0,0;0;0;0;0;
780;0;0,0;0;0;0;2;
781;0;0,0;0;0;0;4;
782;0;0,0;0;0;0;0;
783;4;0,0625;4;0;0;36;
784;6;0,11764706;6;0;0;13;
785;5;0,084745765;5;0;0;21;
786;0;0,0;0;0;0;30;
787;0;0,0;0;0;0;2;
788;0;0,0;0;0;0;3;
789;0;0,0;0;0;0;12;
790;8;0,15686275;8;0;0;0;
791;0;0,0;0;0;0;12;
